,code,name,py,3,4,jz,day1,week1,month1,month3,month6,year1,year2,year3,year0,yearall,1,2,3
1482,007386,浙商中证500指数增强C,ZSZZ500ZSZQC,2019-08-30,0.8953,0.8953,-0.9952,0.2238,-0.3118,2.9790,,,,,,-8.6056,2019-04-24,1,-8.6056
1483,160629,鹏华传媒分级,PHCMFJ,2019-08-30,0.90,1.1720,-1.4239,0.2226,-0.6622,1.6949,-9.4568,-0.2111,-33.1152,-47.9467,11.5241,-38.0613,2014-12-11,1,-38.0613
1484,001326,鹏华弘和混合C,PHHHHHC,2019-08-30,1.1387,1.1787,0.0703,0.2224,0.8742,5.6287,4.0530,5.8944,9.7185,12.5254,3.8696,17.8816,2015-05-25,1,17.8816
1485,000471,富国城镇发展股票,FGCZFZGP,2019-08-30,1.3560,1.8560,0.6682,0.2217,3.3537,11.7890,22.3827,16.2951,-26.1840,-31.3260,37.9451,70.1742,2014-01-28,1,31.3073
1486,165528,信诚鼎利,XCDL,2019-08-30,0.9050,0.9050,-0.3304,0.2215,-0.44,8.6435,5.6009,6.4706,-14.7834,-9.6806,14.5570,-9.50,2016-05-24,1,-9.5
1487,001933,华商新兴活力混合,HSXXHLHH,2019-08-30,0.9070,0.9070,-0.3297,0.2210,3.1854,8.7530,3.6571,-0.6572,-8.4763,-11.7704,19.4993,-9.30,2016-02-25,1,-9.3
1488,240013,华宝增强收益债券B,HBZQSYZQB,2019-08-30,1.1341,1.5141,0.0441,0.2209,1.3042,2.7730,3.4574,7.1422,7.2334,5.2016,5.38,54.1794,2009-02-17,1,30.7133
1489,005221,泰达宏利全能混合(FOF)A,TDHLQNHHFOFA,2019-08-28,1.0446,1.0446,-0.0478,0.2207,0.2111,2.9873,3.5077,5.3768,,,7.7351,4.46,2017-11-02,1,
1490,005939,工银新能源汽车混合A,GYXNYQCHHA,2019-08-30,1.0908,1.0908,-0.2378,0.2205,-1.0433,4.4327,-6.6256,,,,8.9493,9.08,2018-11-14,1,9.08
1491,003299,嘉实物流产业股票C,JSWLCYGPC,2019-08-30,1.3640,1.3640,-0.2195,0.2204,0.1468,8.2540,15.1055,31.6602,17.4849,,35.5865,36.40,2016-12-29,1,36.4
1492,002292,诺安益鑫灵活配置混合,NAYXLHPZHH,2019-08-30,1.0938,1.0938,0.0732,0.2199,-2.4612,0.7275,4.45,11.0231,7.0254,7.4460,12.3113,9.38,2016-01-22,1,9.38
1493,000751,嘉实新兴产业股票,JSXXCYGP,2019-08-30,2.7360,2.7360,0,0.2198,7.2941,19.7898,32.6224,32.6867,40.3077,81.3121,58.3333,173.60,2014-09-17,1,173.6
1494,005358,东方阿尔法精选混合A,DFAEFJXHHA,2019-08-30,1.0488,1.0488,0.7493,0.2198,0.3252,7.6023,7.4480,14.6856,,,27.7311,4.88,2018-02-08,1,4.88
1495,006897,新华聚利债券C,XHJLZQC,2019-08-30,1.0532,1.0532,0.0570,0.2189,1.6308,5.6263,,,,,,5.32,2019-04-11,1,5.32
1496,004394,华泰柏瑞量化创优混合,HTBRLHCYHH,2019-08-30,1.0177,1.0177,-0.6928,0.2167,2.7876,11.1512,11.1998,19.7999,-3.6907,,36.2566,1.7598,2017-05-12,1,1.7598
1497,519162,新华增怡债券A,XHZYZQA,2019-08-30,1.2042,1.4312,0,0.2164,-0.6681,0.4839,1.7748,5.9755,4.7130,12.9453,6.4062,45.2477,2013-12-04,1,27.0759
1498,005543,银华心诚灵活配置混合,YHXCLHPZHH,2019-08-30,1.0655,1.0655,1.2255,0.2163,3.7286,11.5240,22.6404,27.1025,,,45.4608,6.55,2018-03-12,1,6.55
1499,000753,华宝量化对冲混合A,HBLHDCHHA,2019-08-30,1.1147,1.2947,0.0898,0.2158,1.5117,5.9802,6.3950,5.0612,7.3375,11.3950,5.2995,31.3793,2014-09-17,1,31.3793
1500,001060,前海开源高端装备制造混合,QHKYGDZBZZHH,2019-08-30,1.3940,1.3940,0.2157,0.2157,3.2593,15.2066,11.1643,15.9734,24.0214,33.1423,32.6356,39.40,2015-03-27,1,39.4
1501,001406,东方红策略精选混合C,DFHCLJXHHC,2019-08-30,1.0727,1.1727,-0.0466,0.2149,0.5342,4.7764,3.9338,5.9030,10.8880,15.1504,7.1629,18.0292,2015-06-05,1,18.0292
1502,410009,华富量子生命力混合,HFLZSMLHH,2019-08-30,0.9334,0.9334,0.3224,0.2148,1.7552,9.3486,7.5842,3.8727,-10.0684,-8.7585,21.4416,-6.6693,2011-04-01,1,17.7792
1503,001733,泰达宏利量化股票,TDHLLHGP,2019-08-30,0.9330,0.9330,-0.9554,0.2148,-1.2698,0.9740,-1.2698,3.5516,-14.3251,-6.70,18.4010,-6.70,2016-08-30,1,-6.7
1504,003401,工银可转债债券,GYKZZZQ,2019-08-30,1.1211,1.1211,-0.1247,0.2145,1.6318,8.3607,5.3368,15.2447,5.6246,,20.7431,12.11,2016-12-14,1,12.11
1505,233010,大摩深证300指数增强,DMSZ300ZSZQ,2019-08-30,1.4020,1.4020,0.0714,0.2144,-0.3554,5.3343,4.7833,10.9177,-8.7833,-5.9060,27.6867,40.20,2011-11-15,1,30.5400
1506,006719,国融融盛龙头严选混合C,GRRSLTYXHHC,2019-08-30,1.0297,1.0297,0.6353,0.2141,0.9411,2.97,,,,,,2.97,2019-05-29,1,2.97
1507,001307,中欧永裕混合C,ZOYYHHC,2019-08-30,0.9370,0.9370,0.2139,0.2139,2.2926,10.1058,10.2353,15.2522,3.4216,5.5180,30.8659,-6.30,2015-06-04,1,-6.3
1508,003198,光大保德信安诚债券C,GDBDXACZQC,2019-08-30,1.0785,1.1488,-0.0463,0.2137,0.8698,1.9376,2.4314,6.5655,12.7072,,3.3554,15.3220,2017-03-28,1,15.322
1509,005940,工银新能源汽车混合C,GYXNYQCHHC,2019-08-30,1.0785,1.0785,-0.2405,0.2137,-1.0641,4.3239,-6.9858,,,,8.0986,7.85,2018-11-14,1,7.85
1510,000595,嘉实泰和混合,JSTHHH,2019-08-30,2.8260,6.8860,0,0.2128,5.2514,17.1156,30.9546,36.6538,33.4908,45.9711,55.8742,182.60,2014-04-04,1,146.1672
1511,006580,兴全安泰养老三年(FOF),XQATYLSNFOF,2019-08-30,1.1307,1.1307,,0.2127,0.8203,4.9276,6.3788,,,,,13.07,2019-01-25,3,13.07
1512,006700,红土创新稳健混合A,HTCXWJHHA,2019-08-30,1.0370,1.0370,-0.2405,0.2126,1.6966,2.9485,,,,,,3.70,2019-03-13,1,3.7
1513,005222,泰达宏利全能混合(FOF)C,TDHLQNHHFOFC,2019-08-28,1.0377,1.0377,-0.0482,0.2125,0.1834,2.9056,3.3566,5.0516,,,7.5114,3.77,2017-11-02,1,
1514,005187,长安鑫兴混合C,CAXXHHC,2019-08-30,1.0857,1.0857,0.1661,0.2123,2.1643,7.7190,11.8702,18.2036,,,28.6222,8.57,2017-11-29,1,8.57
1515,000190,中银新回报灵活配置混合,ZYXHBLHPZHH,2019-08-30,1.4180,1.7380,0.0706,0.2121,1.9411,7.9148,7.9148,9.1609,16.2184,24.0759,10.1787,80.9461,2013-09-10,1,67.8535
1516,470098,汇添富逆向投资混合,HTFNXTZHH,2019-08-30,1.8910,2.46,-0.2637,0.2120,-1.3048,8.4911,6.1167,6.4752,4.8808,7.9605,29.2549,164.8962,2012-03-09,1,76.2951
1517,001272,兴业聚利灵活配置混合,XYJLLHPZHH,2019-08-30,1.4190,1.4190,0,0.2119,-0.8386,2.1598,5.3452,19.4444,-8.1553,-2.7416,30.5428,41.90,2015-05-07,1,41.9
1518,005359,东方阿尔法精选混合C,DFAEFJXHHC,2019-08-30,1.0407,1.0407,0.7552,0.2118,0.2794,7.4770,7.1782,14.1244,,,27.3028,4.07,2018-02-08,1,4.07
1519,005186,长安鑫兴混合A,CAXXHHA,2019-08-30,1.0896,1.0896,0.1655,0.2115,2.1755,7.7425,11.9836,18.4090,,,28.7943,8.96,2017-11-29,1,8.96
1520,004182,建信瑞福添利混合A,JXRFTLHHA,2019-08-30,0.9481,0.9481,-0.4097,0.2114,-0.93,-0.20,0.1902,2.8197,-6.1844,,4.9712,-5.19,2017-05-25,1,-5.19
1521,519163,新华增怡债券C,XHZYZQC,2019-08-30,1.2325,1.4655,-0.0081,0.2113,-0.7009,0.3828,1.5741,5.5494,3.9207,11.9118,6.1219,48.5070,2013-12-04,1,30.3837
1522,161028,富国中证新能源汽车指数分级,FGZZXNYQCZSFJ,2019-08-30,0.95,0.6570,0.3168,0.2109,-0.9385,7.5877,-4.6185,-2.7275,-32.7115,-32.7127,9.8265,-36.4646,2015-03-30,1,-36.4646
1523,007287,合煦智远消费主题股票发起式A,HXZYXFZTGPFQSA,2019-08-30,0.9999,0.9999,0.03,0.2105,0.2105,,,,,,,-0.01,2019-07-03,1,-0.01
1524,000754,华宝量化对冲混合C,HBLHDCHHC,2019-08-30,1.1045,1.2845,0.0906,0.2087,1.4699,5.8660,6.1815,4.6423,6.4681,11.2593,5.0205,30.14,2014-09-17,1,30.14
1525,006876,国投瑞银稳健养老(FOF),GTRYWJYLFOF,2019-08-28,1.0122,1.0122,-0.0592,0.2079,1.0280,1.9746,,,,,,1.22,2019-03-25,3,
1526,002397,中邮增力债券,ZYZLZQ,2019-08-30,0.9680,0.9680,-0.1032,0.2070,0.6237,1.3613,-2.0243,-0.3090,-0.8197,-5.3763,-1.5259,-3.20,2016-03-22,1,-3.2
1527,005075,富国研究量化精选混合,FGYJLHJXHH,2019-08-30,0.9756,0.9756,0.7019,0.2054,2.6947,10.4244,14.9117,18.0971,,,33.3333,-2.44,2017-11-24,1,-2.44
1528,510080,长盛全债指数增强债券,CSQZZSZQZQ,2019-08-30,1.1730,2.4580,-0.1532,0.2050,0.2735,2.9218,2.7235,6.0099,4.4750,6.2399,6.7042,238.1595,2003-10-25,1,36.9240
1529,005717,兴业机遇债券,XYJYZQ,2019-08-30,1.0781,1.0781,-0.2314,0.2045,1.6021,4.2650,1.0877,,,,8.7672,7.81,2018-11-13,1,7.81
1530,001744,诺安进取回报混合,NAJQHBHH,2019-08-30,0.9820,1.01,0,0.2041,1.5513,10.0897,5.8190,6.6232,-3.4591,,16.6272,0.8852,2016-09-27,1,0.8852
1531,005313,万家中证1000指数增强A,WJZZ1000ZSZQA,2019-08-30,1.1803,1.1803,-1.4199,0.2038,1.0271,3.2905,4.7945,17.1281,,,24.3599,18.03,2018-01-30,1,18.03
1532,005771,银华可转债债券,YHKZZZQ,2019-08-30,1.1363,1.1363,0.0616,0.2028,1.8738,4.5547,2.0567,,,,13.4371,13.6186,2018-08-31,1,13.6186
1533,470068,汇添富深证300ETF联接,HTFSZ300ETFLJ,2019-08-30,1.2947,1.2947,-0.1080,0.2012,-0.1157,6.3147,5.7243,11.9983,-8.7661,-5.4964,30.4484,29.47,2011-09-28,1,24.6702
1534,005215,南方全天候策略(FOF)A,NFQTHCLFOFA,2019-08-29,1.0470,1.0470,-0.0477,0.2010,0.8088,3.3462,3.1425,5.9502,,,6.8149,4.70,2017-10-19,1,
1535,000827,广发百发100指数E,GFBF100ZSE,2019-08-30,1.0060,1.3660,-1.1788,0.1993,5.3403,16.7054,14.7092,19.7619,9.4669,6.2303,40.1114,28.7837,2014-10-30,1,28.7837
1536,006241,中融医疗健康混合C,ZRYLJKHHC,2019-08-30,1.3101,1.3101,-0.2437,0.1989,8.1744,15.4070,15.9894,,,,34.0256,31.01,2018-09-19,1,31.01
1537,000826,广发百发100指数A,GFBF100ZSA,2019-08-30,1.0080,1.3680,-1.1765,0.1988,5.3292,16.6667,14.6758,19.7149,9.4462,6.2170,40.1947,29.0177,2014-10-30,1,29.0177
1538,100051,富国可转债,FGKZZ,2019-08-30,1.5150,1.5150,-0.1318,0.1984,1.3378,5.2814,2.5728,9.9419,-4.2351,0.5976,14.5991,51.50,2010-12-08,1,71.9637
1539,007072,民生加银鑫福混合C,MSJYXFHHC,2019-08-30,1.01,1.01,0,0.1984,0.2979,0.5976,,,,,,1,2019-03-04,1,1
1540,002955,融通新趋势灵活配置混合,RTXQSLHPZHH,2019-08-30,1.0140,1.0140,-0.1969,0.1976,4.8604,16.5517,15.7534,26.4339,3.8934,1.40,37.7717,1.40,2016-08-17,1,1.4
1541,004340,泰康兴泰回报沪港深混合,TKXTHBHGSHH,2019-08-30,1.1666,1.1666,0.2406,0.1975,1.4082,3.4770,6.0449,10.4108,14.7551,,10.6831,16.66,2017-06-15,1,16.66
1542,006167,德邦乐享生活混合A,DBLXSHHHA,2019-08-30,1.0659,1.0659,-0.0094,0.1974,0.1786,8.7098,,,,,,6.59,2019-03-13,1,6.59
1543,002074,圆信永丰兴融C,YXYFXRC,2019-08-30,1.0190,1.14,0,0.1967,0.6917,1.3930,2.0934,5.7173,11.3005,10.7876,3.4167,14.7760,2015-12-21,1,14.776
1544,001709,华富物联世界灵活配置混合,HFWLSJLHPZHH,2019-08-30,1.0220,1.0220,-1.3514,0.1961,1.1881,3.7563,0.5906,4.1794,-1.2560,-4.3966,9.1880,2.20,2016-01-21,1,2.2
1545,531009,建信收益增强债券C,JXSYZQZQC,2019-08-30,1.55,1.6650,-0.2574,0.1939,-0.1932,0.6494,0.1292,3.1271,0.7803,2.2427,3.0585,72.8072,2009-06-02,1,38.1462
1546,004468,建信瑞福添利混合C,JXRFTLHHC,2019-08-30,0.9312,0.9312,-0.4171,0.1937,-0.9783,-0.3531,-0.1073,2.2061,-7.4630,,4.5587,-6.88,2017-05-25,1,-6.88
1547,005216,南方全天候策略(FOF)C,NFQTHCLFOFC,2019-08-29,1.0354,1.0354,-0.0386,0.1935,0.7591,3.1994,2.8407,5.3199,,,6.4022,3.54,2017-10-19,1,
1548,002845,上投摩根安鑫回报C,STMGAXHBC,2019-08-30,1.0380,1.0920,0.1931,0.1931,0.5814,1.0701,3.2609,6.2979,7.6047,9.3247,6.4059,9.4340,2016-08-05,1,9.434
1549,373010,上投摩根双息平衡混合A,STMGSXPHHHA,2019-08-30,0.7298,2.8230,0.0548,0.1922,0.2610,4.8714,7.2289,-3.4145,-25.3478,-13.3666,13.3758,221.4824,2006-04-26,1,16.4791
1550,001947,上投摩根安鑫回报A,STMGAXHBA,2019-08-30,1.0460,1.1110,0.1916,0.1916,0.6738,1.2564,3.5374,6.8875,8.8357,11.2298,6.7795,11.4523,2016-08-05,1,11.4523
1551,004319,国寿安保尊裕优化回报债券C,GSABZYYHHBZQC,2019-08-30,1.0480,1.0630,0,0.1912,0.3832,2.2439,1.3540,3.9683,3.8683,,3.4551,6.3611,2017-03-23,1,6.3611
1552,007288,合煦智远消费主题股票发起式C,HXZYXFZTGPFQSC,2019-08-30,0.9987,0.9987,0.03,0.1906,0.1203,,,,,,,-0.13,2019-07-03,1,-0.13
1553,005274,中银景福回报混合,ZYJFHBHH,2019-08-30,1.1608,1.1608,-0.1291,0.1899,1.7175,11.8304,11.1984,14.7376,,,14.0163,16.08,2018-04-17,1,16.08
1554,002844,金鹰多元策略混合,JYDYCLHH,2019-08-30,1.1613,1.1613,-0.0946,0.1898,1.5122,2.9156,11.2143,24.8039,19.5245,16.13,33.1919,16.13,2016-08-09,1,16.13
1555,002018,鹏华弘安混合A,PHHAHHA,2019-08-30,1.1617,1.1830,0.1034,0.1897,1.3435,6.0816,5.4749,7.9146,11.4021,14.4265,8.4485,18.6031,2015-11-24,1,18.6031
1556,001759,嘉实成长增强混合,JSCZZQHH,2019-08-30,1.0570,1.0570,-0.2830,0.1896,1.3423,6.9838,10.7966,11.0294,0.5709,,28.4326,5.70,2016-11-10,1,5.7
1557,005526,工银新生代消费混合,GYXSDXFHH,2019-08-30,1.2160,1.2160,-0.5398,0.1895,4.8366,14.8904,16.0859,33.9945,,,40.8385,21.60,2018-02-13,1,21.6
1558,004318,国寿安保尊裕优化回报债券A,GSABZYYHHBZQA,2019-08-30,1.0590,1.0740,0.0945,0.1892,0.4744,2.3189,1.6315,4.3351,4.7463,,3.8235,7.4697,2017-03-23,1,7.4697
1559,005314,万家中证1000指数增强C,WJZZ1000ZSZQC,2019-08-30,1.1670,1.1670,-1.4192,0.1889,0.9865,3.2013,4.8894,17.0394,,,24.4269,16.70,2018-01-30,1,16.7
1560,005429,渤海汇金睿选混合A,BHHJRXHHA,2019-08-30,1.0620,1.0620,-0.0659,0.1887,0.8930,2.7278,3.1168,4.5790,,,5.0965,6.20,2018-02-11,1,6.2
1561,000020,景顺长城品质投资混合,JSCCPZTZHH,2019-08-30,2.1330,2.3010,-0.5131,0.1879,4.9188,16.4937,16.1132,22.7273,12.3870,36.7960,36.6432,132.4164,2013-03-19,1,130.1152
1562,007255,华宝稳健养老(FOF),HBWJYLFOF,2019-08-28,1.0146,1.0146,0.0099,0.1876,0.6349,1.4093,,,,,,1.4499,2019-04-25,1,
1563,519949,长信利信混合A,CXLXHHA,2019-08-30,1.07,1.13,0.0935,0.1873,-0.2795,3.6822,3.7827,9.5189,7.5909,,4.3903,13.4008,2016-11-10,1,13.4008
1564,002806,浙商汇金聚利一年定开债C,ZSHJJLYNDKZC,2019-08-30,1.0720,1.1420,0,0.1869,0.6340,1.2585,2.5311,7.4502,12.7538,14.3339,4.3101,14.2196,2016-08-01,1,14.2196
1565,006347,安信量化优选股票C,AXLHYXGPC,2019-08-30,1.2366,1.2366,-0.9531,0.1863,-1.1985,-1.0007,6.6034,,,,27.9859,23.66,2018-09-03,1,23.66
1566,001574,中海混改红利混合,ZHHGHLHH,2019-08-30,1.0760,1.0760,-2.6244,0.1862,4.7712,14.1039,10.5858,21.5819,12.9066,24.3931,38.4813,7.60,2015-11-11,1,7.6
1567,530009,建信收益增强债券A,JXSYZQZQA,2019-08-30,1.6150,1.73,-0.2471,0.1861,-0.1854,0.7486,0.3106,3.5256,1.5723,3.5256,3.3269,79.78,2009-06-02,1,40.9249
1568,006346,安信量化优选股票A,AXLHYXGPA,2019-08-30,1.2394,1.2394,-0.9589,0.1859,-1.1722,-0.9114,6.8080,,,,28.1034,23.94,2018-09-03,1,23.94
1569,006952,中银景元回报混合,ZYJYHBHH,2019-08-30,1.0260,1.0260,-0.0195,0.1855,0.5685,3.0224,,,,,,2.60,2019-03-26,1,2.6
1570,006425,嘉合锦程混合C,JHJCHHC,2019-08-30,1.0844,1.0844,0.4353,0.1848,2.9917,10.7435,8.4725,,,,8.4183,8.44,2018-12-20,1,8.44
1571,000407,汇添富双利增强债券C,HTFSLZQZQC,2019-08-30,1.0850,1.4180,0.1847,0.1847,0.6494,3.5232,4.6996,5.7689,10.9161,12.4637,6.4126,45.0782,2013-12-03,1,38.0382
1572,002805,浙商汇金聚利一年定开债A,ZSHJJLYNDKZA,2019-08-30,1.0850,1.1550,0,0.1846,0.7087,1.3271,2.6781,7.8552,13.5820,15.5129,4.6313,15.5129,2016-08-01,1,15.5129
1573,006268,诺德量化核心C,NDLHHXC,2019-08-30,1.0854,1.1354,-0.6408,0.1846,-0.0828,5.8308,6.1624,,,,13.5446,13.6468,2018-11-22,1,13.6468
1574,006201,景顺长城量化先锋混合,JSCCLHXFHH,2019-08-30,1.1402,1.1402,0.0263,0.1845,-1.3497,6.1738,9.4767,,,,27.9255,14.02,2018-09-12,1,14.02
1575,000290,鹏华全球高收益债(QDII),PHQQGSYZQDII,2019-08-29,1.1956,1.5001,0.1340,0.1844,0.5128,2.2405,8.0622,11.7697,8.2971,13.7967,11.9686,55.2899,2013-10-22,1,
1576,006267,诺德量化核心A,NDLHHXA,2019-08-30,1.0863,1.1363,-0.6403,0.1844,-0.0828,5.8565,6.2188,,,,13.6141,13.7391,2018-11-22,1,13.7391
1577,006701,红土创新稳健混合C,HTCXWJHHC,2019-08-30,1.0331,1.0331,-0.2510,0.1843,1.6031,2.7143,,,,,,3.31,2019-03-13,1,3.31
1578,002414,中银瑞利混合C,ZYRLHHC,2019-08-30,1.0920,1.1840,-0.0915,0.1835,0.8310,5.7115,6.7449,10.6383,14.4491,19.3951,13.0435,19.5145,2016-02-04,1,19.5145
1579,002801,泓德泓信混合,HDHXHH,2019-08-30,1.0990,1.0990,0.0911,0.1823,1.9481,8.2759,11.6870,17.5401,7.8508,8.8119,29.1422,9.90,2016-06-01,1,9.9
1580,006240,中融医疗健康混合A,ZRYLJKHHA,2019-08-30,1.3191,1.3191,-0.2420,0.1823,8.2205,15.4877,16.3228,,,,34.6158,31.91,2018-09-19,1,31.91
1581,690202,民生增强收益债券C,MSZQSYZQC,2019-08-30,1.6530,2.0380,0.1818,0.1818,0.6699,4.3561,6.0976,13.7373,5.0734,2.6879,15.8374,117.5655,2009-07-21,1,66.5161
1582,161727,招商增荣混合(LOF),ZSZRHHLOF,2019-08-30,1.1040,1.1040,0.2725,0.1815,2.1277,11.8541,12.3093,13.5802,8.9832,10.0698,20.6557,10.40,2016-06-03,1,10.4
1583,005076,创金合信优选回报灵活配置混合,CJHXYXHBLHPZHH,2019-08-30,0.9957,0.9957,-0.3104,0.1811,-1.3572,3.4924,1.4778,7.6083,,,10.4860,-0.43,2017-09-27,1,-0.43
1584,001013,华夏希望债券C,HXXWZQC,2019-08-30,1.1070,1.6370,-0.0903,0.1810,0.5450,1.9038,2.1784,6.9846,4.0279,4.5253,5.9875,78.9091,2008-03-10,1,27.6839
1585,002518,民生加银鑫福混合A,MSJYXFHHA,2019-08-30,1.1070,1.1070,0.0904,0.1810,0.3626,0.8197,1.5596,3.3613,4.8295,10.70,5.1282,10.70,2016-08-22,1,10.7
1586,163118,申万菱信申万医药生物分级,SWLXSWYYSWFJ,2019-08-30,0.8858,0.9863,0.0565,0.1809,6.4407,13.7140,12.8967,3.9092,7.1350,7.0623,31.9636,-1.3812,2015-06-19,1,-1.3812
1587,100037,富国优化增强债券C,FGYHZQZQC,2019-08-30,1.6640,1.7290,-0.12,0.1806,1.5873,4.7199,2.9066,8.9005,10.2717,11.0073,9.6902,76.7890,2009-06-10,1,47.7797
1588,002019,鹏华弘安混合C,PHHAHHC,2019-08-30,1.1135,1.1660,0.0989,0.1799,1.3102,6.0577,5.3952,7.6782,10.6469,13.3225,8.3171,17.1641,2015-11-24,1,17.1641
1589,161610,融通领先成长混合(LOF),RTLXCZHHLOF,2019-08-30,1.1140,3.2420,-0.0897,0.1798,1.7351,12.1853,18.7633,18.1336,19.3997,16.5272,40.1258,28.5227,2007-04-30,1,50.3374
1590,006857,蜂巢卓睿灵活配置混合A,FCZRLHPZHHA,2019-08-30,1.0061,1.0061,0.1294,0.1792,-1.2659,-3.0732,-0.4847,,,,,0.61,2019-01-30,1,0.61
1591,001357,泓德泓富混合A,HDHFHHA,2019-08-30,1.2309,1.3509,-0.2027,0.1791,1.5427,9.5692,9.0160,16.2324,14.8616,22.1410,25.9104,36.0651,2015-06-09,1,36.0651
1592,006769,长城研究精选混合,CCYJJXHH,2019-08-30,1.0079,1.0079,-0.3165,0.1789,,,,,,,,0.79,2019-08-14,3,0.79
1593,006366,兴业安保优选混合,XYABYXHH,2019-08-30,1.1795,1.1795,-0.5313,0.1784,3.3742,11.60,7.2663,,,,17.0371,17.9382,2018-12-07,1,17.9382
1594,007231,国泰民安养老2040(FOF),GTMAYL2040FOF,2019-08-28,1.0125,1.0125,-0.0987,0.1781,1.0076,,,,,,,1.25,2019-07-16,3,
1595,000121,华夏永福混合A,HXYFHHA,2019-08-30,1.6920,1.6920,-0.0591,0.1776,0.9547,6.5491,3.5496,8.3921,6.8857,13.1773,11.9788,69.20,2013-08-13,1,55.8011
1596,690002,民生增强收益债券A,MSZQSYZQA,2019-08-30,1.6920,2.1050,0.1776,0.1776,0.6544,4.38,6.1481,13.9861,5.2958,3.3529,15.9699,125.2447,2009-07-21,1,68.7377
1597,001011,华夏希望债券A,HXXWZQA,2019-08-30,1.1290,1.6790,-0.0885,0.1775,0.6239,2.0483,2.3185,7.3397,4.6969,5.4656,6.2574,85.2746,2008-03-10,1,29.7325
1598,005449,华夏行业龙头混合,HXHYLTHH,2019-08-30,1.0209,1.0209,-0.0196,0.1766,-0.1467,8.1118,8.8264,11.9040,,,23.4313,2.09,2018-03-07,1,2.09
1599,410001,华富竞争力优选混合,HFJZLYXHH,2019-08-30,1.08,2.7192,-0.9447,0.1763,-0.4883,5.8512,9.5224,15.6689,14.0203,11.8360,36.0716,271.0723,2005-03-02,1,56.3632
1600,002295,广发稳安灵活,GFWALH,2019-08-30,1.1380,1.1380,-0.1754,0.1761,1.0657,3.9269,4.6918,5.1756,9.4231,12.0079,5.4680,13.80,2016-02-04,1,13.8
1601,164206,天弘添利债券(LOF),THTLZQLOF,2019-08-30,1.14,1.6330,-0.0876,0.1757,1.0638,2.9810,2.3339,4.0146,8.4681,9.7209,2.7953,83.5381,2010-12-03,1,43.0424
1602,519969,长信新利灵活配置混合,CXXLLHPZHH,2019-08-30,1.1410,1.3290,0.0877,0.1756,0.5286,5.3555,10.8844,13.9461,16.2038,26.2755,13.3069,35.4936,2015-02-11,1,35.4936
1603,001965,圆信永丰兴源灵活配置混合A,YXYFXYLHPZHHA,2019-08-30,1.1490,1.1490,-0.8628,0.1744,5.6066,16.4134,17.2449,21.9745,12.7576,,27.5250,14.90,2017-06-21,1,14.9
1604,000122,汇添富实业债债券A,HTFSYZZQA,2019-08-30,1.1570,1.4310,0,0.1732,1.1364,2.1183,2.1183,5.3734,5.7587,5.8040,4.8957,47.7174,2013-06-14,1,32.7200
1605,000182,景顺长城四季金利债券C,JSCCSJJLZQC,2019-08-30,1.1570,1.3330,-0.0864,0.1731,0.6087,1.7590,-0.5159,6.1271,7.3374,9.4496,3.4883,36.2456,2013-07-30,1,25.3911
1606,002015,南方荣光A,NFRGA,2019-08-30,1.1660,1.1660,-0.0857,0.1718,0.5172,1.2153,1.4795,5.9037,11.0476,11.7929,3.2772,16.60,2015-11-19,1,16.6
1607,000025,大摩双利增强债券C,DMSLZQZQC,2019-08-30,1.1680,1.4320,0,0.1715,0.6897,1.5652,1.5652,5.9891,9.9811,10.8159,3.4543,46.0554,2013-03-26,1,33.8730
1608,080008,长盛战略新兴产业混合A,CSZLXXCYHHA,2019-08-30,1.7610,1.8110,0.9169,0.1707,-0.0568,2.6224,-4.0327,-4.9649,-11.6851,-4.7593,6.5981,84.8438,2011-10-26,1,55.1541
1609,006888,诺德新生活混合C,NDXSHHHC,2019-08-30,1.0583,1.0583,0.0378,0.1704,0.4556,6.4367,,,,,,5.83,2019-03-28,1,5.83
1610,270029,广发聚财信用债券A,GFJCXYZQA,2019-08-30,1.1380,1.6010,0,0.1703,0.7712,1.8181,1.9948,6.0415,11.1491,9.1214,3.3391,65.5743,2012-03-13,1,47.5942
1611,006858,蜂巢卓睿灵活配置混合C,FCZRLHPZHHC,2019-08-30,1.0016,1.0016,0.13,0.17,-1.3007,-3.2457,-0.9004,,,,,0.16,2019-01-30,1,0.16
1612,206010,鹏华深证民营ETF联接,PHSZMYETFLJ,2019-08-30,1.1201,1.1201,-0.3913,0.1699,-0.3381,7.4540,4.2827,6.5443,-13.9444,-13.6858,28.29,12.01,2011-09-02,1,11.5193
1613,000772,景顺长城中国回报灵活配置混合,JSCCZGHBLHPZHH,2019-08-30,1.1830,1.1830,-1.0042,0.1693,-0.4209,2.2472,10.8716,3.0488,-9.1398,-3.5860,19.7368,18.30,2014-11-06,1,18.3
1614,690007,民生加银景气行业混合,MSJYJQHYHH,2019-08-30,2.9670,2.9670,0.4061,0.1688,4.1053,13.0286,21.7980,34.3750,25.0316,59.6019,48.5729,196.70,2011-11-22,1,160.7206
1615,001810,中欧潜力价值灵活配置混合A,ZOQLJZLHPZHHA,2019-08-30,1.1950,1.3770,-0.4167,0.1676,-1.4026,1.4432,1.0999,4.1393,0.9030,20.9073,17.7341,38.4389,2015-09-30,1,38.4389
